,Unnamed: 0,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedInc,MedHouseVal
3597,3617,32.0,4.57,1.04,2318.0,4.36,34.25,-118.43,3.6384,1.593
3598,3618,34.0,3.92,0.72,433.0,5.22,34.26,-118.44,5.5124,1.743
3599,3619,35.0,4.51,0.92,1481.0,4.22,34.25,-118.44,3.7,1.76
3600,3620,21.0,4.31,1.14,1803.0,3.63,34.25,-118.45,3.9833,1.625
3601,3621,11.0,4.44,1.08,7096.0,3.48,34.24,-118.45,3.5082,1.365
3602,3622,15.0,3.63,1.12,4620.0,2.92,34.23,-118.45,2.3584,1.576
3603,3623,7.0,5.1,1.23,2343.0,3.62,34.24,-118.45,3.0865,2.059
3604,3624,33.0,4.75,0.98,1038.0,4.4,34.25,-118.44,4.8958,1.737
3605,3625,35.0,5.21,0.96,995.0,3.66,34.24,-118.43,3.7143,1.787
3606,3626,35.0,5.17,1.02,1112.0,3.86,34.24,-118.43,4.4688,1.825
3607,3627,36.0,5.41,0.98,1225.0,3.99,34.24,-118.44,4.095,1.84
3608,3628,35.0,5.87,1.09,1531.0,3.84,34.24,-118.44,3.725,1.782
3609,3629,33.0,5.56,1.02,1567.0,3.51,34.23,-118.42,5.6629,1.867
3610,3630,29.0,5.83,1.04,1234.0,3.98,34.22,-118.42,5.3767,2.33
3611,3631,35.0,5.32,1.01,1286.0,3.34,34.23,-118.43,4.4432,1.815
3612,3632,36.0,5.61,1.08,896.0,3.64,34.24,-118.43,4.6827,1.838
3613,3633,34.0,5.38,0.97,1011.0,3.51,34.23,-118.42,4.5375,1.89
3614,3634,35.0,5.3,0.99,720.0,3.12,34.23,-118.43,3.4013,1.765
3615,3635,37.0,4.88,1.04,1061.0,2.98,34.23,-118.43,3.9615,1.737
3616,3636,37.0,5.49,1.03,987.0,4.24,34.24,-118.43,4.0057,1.727
3617,3637,36.0,4.9,1.1,1099.0,3.11,34.23,-118.44,4.0368,1.831
3618,3638,34.0,4.67,1.06,1080.0,3.18,34.22,-118.43,3.66,1.846
3619,3639,41.0,4.62,0.96,664.0,2.98,34.22,-118.44,3.8083,1.838
3620,3640,39.0,4.87,1.1,913.0,2.91,34.22,-118.44,3.325,1.782
3621,3641,43.0,5.11,0.97,1418.0,3.21,34.23,-118.44,4.5278,1.818
3622,3642,35.0,4.04,1.09,2222.0,3.93,34.22,-118.46,2.6299,1.707
3623,3643,39.0,4.85,1.08,998.0,3.23,34.22,-118.46,3.9625,1.682
3624,3644,31.0,3.55,1.04,2397.0,4.14,34.22,-118.46,2.871,1.844
3625,3645,24.0,3.14,1.06,4625.0,4.22,34.22,-118.45,2.0699,1.83
3626,3646,25.0,3.47,1.08,3781.0,2.98,34.23,-118.45,2.5833,1.837
3627,3647,8.0,3.75,1.13,1803.0,2.59,34.22,-118.45,2.7714,1.857
3628,3648,19.0,3.72,1.06,7307.0,2.75,34.23,-118.46,2.585,1.454
3629,3649,36.0,4.8,1.07,718.0,2.9,34.22,-118.44,3.4612,1.788
3630,3650,37.0,4.85,0.98,1011.0,2.95,34.21,-118.44,4.8703,1.851
3631,3651,41.0,4.47,1.01,1014.0,3.15,34.21,-118.44,2.875,1.686
3632,3652,41.0,4.19,1.06,1159.0,3.07,34.22,-118.44,2.825,1.686
3633,3653,34.0,5.05,0.94,1447.0,3.18,34.22,-118.43,4.2656,2.337
3634,3654,17.0,3.48,1.15,2636.0,2.5,34.21,-118.43,2.425,1.755
3635,3655,36.0,4.48,0.96,774.0,2.53,34.22,-118.43,3.6618,1.873
3636,3656,43.0,5.3,0.97,729.0,3.17,34.22,-118.4,3.6442,1.863
3637,3657,30.0,4.85,1.08,1753.0,3.46,34.21,-118.4,2.9803,1.915
3638,3658,35.0,4.97,1.03,1594.0,3.57,34.21,-118.41,4.0167,1.932
3639,3659,45.0,5.2,0.97,554.0,2.96,34.21,-118.4,4.8194,1.813
3640,3660,36.0,5.21,1.1,1556.0,3.17,34.22,-118.4,3.6591,1.838
3641,3661,37.0,5.12,0.97,889.0,3.24,34.23,-118.4,4.0049,1.9
3642,3662,38.0,5.78,1.09,513.0,3.02,34.25,-118.38,4.8816,2.315
3643,3663,40.0,5.44,1.04,594.0,2.52,34.24,-118.37,4.1121,2.292
3644,3664,32.0,4.64,1.02,1177.0,3.78,34.23,-118.37,3.6,1.646
3645,3665,17.0,3.99,1.03,1671.0,3.73,34.22,-118.37,3.5521,1.515
3646,3667,35.0,5.07,1.08,1850.0,3.68,34.24,-118.4,4.775,1.795
3647,3668,18.0,4.28,1.05,3001.0,3.77,34.23,-118.39,3.0083,1.819
3648,3669,43.0,3.73,0.93,1184.0,3.7,34.23,-118.39,2.1518,1.616
3649,3670,36.0,4.88,1.04,1414.0,4.2,34.23,-118.4,4.1181,1.727
3650,3671,35.0,5.4,0.99,1577.0,3.01,34.21,-118.41,5.35,2.105
3651,3672,35.0,6.7,1.09,897.0,3.36,34.21,-118.41,5.592,2.399
3652,3673,40.0,4.59,0.96,533.0,3.44,34.22,-118.39,3.695,1.652
3653,3674,35.0,5.19,0.97,1277.0,3.7,34.22,-118.39,5.0818,1.868
3654,3675,32.0,4.33,1.02,1516.0,3.51,34.21,-118.39,3.6845,1.785
3655,3676,14.0,3.5,1.08,2729.0,3.4,34.21,-118.39,2.6667,1.724
3656,3677,20.0,3.7,1.08,864.0,2.72,34.22,-118.38,2.375,1.777
3657,3678,35.0,4.89,1.01,1295.0,4.32,34.21,-118.38,3.7708,1.706
3658,3679,33.0,4.25,1.04,1665.0,3.57,34.21,-118.38,3.0833,1.791
3659,3680,34.0,5.29,1.04,1938.0,3.41,34.22,-118.42,4.1857,1.986
3660,3681,29.0,5.36,1.01,1636.0,3.03,34.21,-118.42,5.1586,2.374
3661,3682,34.0,4.88,1.45,66.0,2.0,34.2,-118.42,1.0,1.875
3662,3683,34.0,5.59,1.01,1064.0,3.88,34.23,-118.42,5.6687,2.073
3663,3684,36.0,4.59,1.08,1181.0,3.9,34.21,-118.37,3.1563,1.764
3664,3685,36.0,4.3,0.94,1939.0,4.01,34.21,-118.37,4.2875,1.766
3665,3686,34.0,4.69,1.15,2164.0,4.47,34.21,-118.37,3.7143,1.757
3666,3687,11.0,4.01,1.1,1989.0,3.75,34.22,-118.37,2.9028,1.741
3667,3688,32.0,3.55,0.98,348.0,3.41,34.22,-118.38,2.2679,1.5
3668,3689,15.0,3.71,1.11,1994.0,2.98,34.23,-118.36,2.8333,1.832
3669,3690,37.0,4.31,0.99,1545.0,4.4,34.22,-118.36,3.7663,1.603
3670,3691,41.0,4.01,0.96,1668.0,4.29,34.22,-118.35,3.025,1.543
3671,3692,41.0,6.74,1.3,198.0,3.96,34.21,-118.36,1.8929,1.529
3672,3693,42.0,4.53,0.92,730.0,4.62,34.21,-118.38,3.8,1.695
3673,3694,23.0,3.87,1.1,3911.0,3.66,34.2,-118.38,3.0125,1.817
3674,3695,17.0,2.67,1.06,3950.0,4.06,34.2,-118.39,2.0348,1.772
3675,3696,33.0,4.81,1.11,1990.0,4.7,34.21,-118.37,3.7455,1.596
3676,3697,34.0,3.68,1.02,2488.0,4.17,34.2,-118.37,2.9861,1.718
3677,3698,38.0,3.37,0.98,1798.0,4.44,34.21,-118.38,2.3182,1.712
3678,3699,33.0,4.7,1.01,1378.0,4.5,34.2,-118.37,2.8917,1.704
3679,3700,11.0,4.4,1.03,1512.0,2.28,34.19,-118.36,4.1445,1.764
3680,3701,34.0,3.81,1.1,995.0,2.58,34.18,-118.36,2.9583,1.887
3681,3702,36.0,3.73,1.01,1934.0,3.23,34.18,-118.36,2.8784,1.949
3682,3703,33.0,3.66,1.02,1345.0,2.69,34.18,-118.37,3.1629,1.989
3683,3704,19.0,4.1,1.16,2203.0,3.12,34.19,-118.37,2.6696,1.851
3684,3705,41.0,4.34,1.05,1439.0,3.12,34.19,-118.39,3.0491,1.92
3685,3706,23.0,2.85,1.08,2555.0,3.89,34.19,-118.39,2.0968,1.625
3686,3707,19.0,2.75,1.0,3483.0,4.76,34.2,-118.39,2.2234,1.813
3687,3708,41.0,3.5,1.04,2751.0,3.29,34.19,-118.37,2.1,1.716
3688,3709,37.0,3.55,0.98,1667.0,4.13,34.19,-118.38,2.4375,1.763
3689,3710,32.0,4.0,1.15,1044.0,4.21,34.2,-118.38,2.4306,1.875
3690,3711,13.0,4.05,1.08,3351.0,2.79,34.2,-118.4,3.6875,2.119
3691,3712,37.0,4.06,1.0,587.0,2.55,34.19,-118.4,3.625,1.813
3692,3713,30.0,3.93,1.08,1987.0,3.26,34.2,-118.4,2.8424,2.264
3693,3714,35.0,3.8,1.04,1483.0,2.58,34.19,-118.4,3.0395,1.913
3694,3715,39.0,4.73,0.98,612.0,2.48,34.19,-118.41,4.1429,2.0
3695,3716,32.0,4.48,1.07,2209.0,3.62,34.2,-118.41,3.5164,2.172
3696,3717,24.0,3.75,1.08,2850.0,3.4,34.2,-118.42,1.9549,2.215
3697,3718,42.0,5.26,0.98,450.0,3.04,34.19,-118.41,3.9792,1.938
3698,3719,34.0,4.58,1.0,1997.0,3.49,34.19,-118.42,3.338,2.225
3699,3720,27.0,3.38,1.02,3403.0,3.59,34.2,-118.42,2.2377,2.317
3700,3721,28.0,4.59,1.11,2240.0,3.04,34.2,-118.43,3.0221,2.901
3701,3722,33.0,4.33,1.02,2318.0,2.99,34.19,-118.42,2.2589,2.697
3702,3723,33.0,4.18,1.06,2281.0,2.9,34.19,-118.42,2.6165,2.308
3703,3724,27.0,4.63,1.08,2022.0,2.49,34.18,-118.42,3.1551,2.256
3704,3725,31.0,4.53,1.01,1626.0,2.55,34.18,-118.42,3.6745,3.355
3705,3726,30.0,3.97,1.06,856.0,2.57,34.18,-118.42,3.3594,2.022
3706,3727,33.0,4.55,1.11,1546.0,2.59,34.18,-118.43,3.9099,2.675
3707,3728,31.0,4.77,1.01,1102.0,2.17,34.18,-118.43,3.8906,2.822
3708,3729,40.0,6.1,0.9,449.0,2.7,34.18,-118.42,5.7143,3.824
3709,3730,45.0,4.85,0.99,595.0,2.61,34.19,-118.41,3.6625,1.907
3710,3731,43.0,5.7,1.1,966.0,2.99,34.18,-118.41,4.7171,2.379
3711,3732,30.0,4.05,1.03,1052.0,2.12,34.18,-118.41,3.0119,2.622
3712,3733,37.0,4.98,1.06,939.0,2.35,34.19,-118.41,2.8021,2.246
3713,3734,30.0,4.04,0.98,306.0,2.37,34.19,-118.4,4.1125,2.167
3714,3735,35.0,4.43,0.97,862.0,2.34,34.19,-118.4,3.6007,2.618
3715,3736,32.0,4.71,1.14,1912.0,2.42,34.18,-118.4,3.5711,3.127
3716,3737,27.0,4.12,1.05,1891.0,2.17,34.17,-118.4,3.4013,2.86
3717,3738,25.0,4.33,1.13,2454.0,2.8,34.19,-118.39,2.9982,2.042
3718,3739,42.0,4.73,0.94,985.0,2.38,34.18,-118.39,2.9327,2.402
3719,3740,26.0,4.33,1.06,1599.0,2.07,34.17,-118.39,3.3516,2.415
3720,3741,44.0,4.26,0.81,220.0,1.96,34.18,-118.39,3.3906,2.238
3721,3742,36.0,4.73,1.0,627.0,3.28,34.19,-118.39,2.4167,1.929
3722,3743,45.0,5.16,1.1,471.0,2.07,34.16,-118.4,2.3333,3.647
3723,3744,35.0,5.17,1.08,501.0,1.91,34.16,-118.4,3.8056,3.847
3724,3745,34.0,4.79,1.05,1150.0,2.09,34.16,-118.4,4.2989,3.647
3725,3746,32.0,6.0,0.99,1159.0,2.27,34.16,-118.41,6.3703,4.658
3726,3747,35.0,5.04,1.06,879.0,2.19,34.17,-118.41,4.692,3.309
3727,3748,42.0,4.33,0.96,950.0,3.15,34.19,-118.38,2.7379,1.815
3728,3749,40.0,3.95,1.08,1396.0,2.65,34.18,-118.38,3.0061,1.908
3729,3751,24.0,3.45,1.13,2251.0,3.92,34.18,-118.38,2.4792,2.0
3730,3752,33.0,4.05,1.16,739.0,1.89,34.17,-118.38,2.8208,2.385
3731,3753,40.0,4.41,0.97,835.0,2.17,34.17,-118.39,3.6563,2.224
3732,3754,36.0,4.3,1.0,1217.0,3.25,34.18,-118.37,2.9728,1.902
3733,3755,42.0,4.52,1.19,643.0,2.55,34.18,-118.37,3.3958,1.784
3734,3756,44.0,5.03,1.0,473.0,2.64,34.18,-118.38,3.3125,1.864
3735,3757,30.0,3.79,1.02,736.0,2.85,34.19,-118.38,1.9866,1.774
3736,3758,35.0,3.95,1.06,2106.0,2.82,34.18,-118.37,2.9228,1.773
3737,3759,32.0,3.52,1.05,3129.0,3.1,34.18,-118.38,2.5603,1.742
3738,3760,31.0,3.32,1.06,1119.0,3.35,34.18,-118.36,2.3056,2.0
3739,3761,31.0,4.16,1.08,1584.0,3.4,34.17,-118.36,2.5234,1.995
3740,3762,42.0,4.01,0.97,1349.0,3.16,34.17,-118.37,3.2596,1.918
3741,3763,35.0,4.54,1.08,1631.0,2.66,34.18,-118.41,3.9038,2.761
3742,3764,27.0,5.33,1.05,1382.0,2.25,34.17,-118.41,3.875,3.661
3743,3765,35.0,4.86,0.95,882.0,2.17,34.18,-118.41,4.375,2.917
3744,3766,32.0,5.16,1.12,1573.0,2.53,34.17,-118.43,3.4449,2.929
3745,3767,35.0,6.02,1.05,1130.0,2.33,34.17,-118.43,5.451,3.418
3746,3768,37.0,5.83,0.97,794.0,2.34,34.17,-118.43,5.9275,3.369
3747,3769,34.0,5.31,1.06,1139.0,2.46,34.16,-118.43,4.0347,3.536
3748,3770,41.0,4.18,0.98,850.0,1.73,34.16,-118.43,3.4208,3.434
3749,3771,40.0,6.06,0.98,452.0,2.42,34.16,-118.43,4.569,3.339
3750,3772,27.0,5.22,1.13,1073.0,2.01,34.15,-118.42,5.1496,3.65
3751,3773,31.0,6.04,0.98,914.0,2.47,34.17,-118.42,6.1359,3.597
3752,3774,28.0,4.85,1.08,1963.0,2.04,34.16,-118.42,3.9028,3.679
3753,3775,14.0,4.44,1.15,372.0,2.86,34.16,-118.41,4.1875,2.75
3754,3776,25.0,5.08,1.04,1201.0,2.2,34.16,-118.42,3.6641,3.861
3755,3777,24.0,3.77,1.09,2421.0,2.05,34.17,-118.4,2.2652,2.692
3756,3778,24.0,4.25,1.04,2945.0,1.97,34.17,-118.4,3.3545,2.215
3757,3779,28.0,4.0,1.07,1351.0,1.94,34.17,-118.39,3.2052,2.836
3758,3780,26.0,4.31,1.08,2806.0,1.88,34.17,-118.39,3.1929,2.652
3759,3781,46.0,5.59,0.99,603.0,2.13,34.16,-118.39,5.1169,4.143
3760,3782,37.0,5.38,1.11,547.0,2.12,34.16,-118.39,5.1584,4.447
3761,3783,30.0,3.62,1.12,1359.0,2.44,34.17,-118.38,2.7708,1.923
3762,3784,46.0,4.46,1.01,1055.0,1.8,34.16,-118.38,3.3177,3.094
3763,3785,31.0,4.64,1.06,944.0,1.99,34.16,-118.38,3.7312,3.194
3764,3786,44.0,4.35,1.06,1543.0,2.92,34.17,-118.36,2.3851,1.941
3765,3787,15.0,3.88,1.18,2683.0,3.13,34.17,-118.37,2.3784,1.854
3766,3788,42.0,3.31,0.94,377.0,2.08,34.17,-118.37,2.4107,1.844
3767,3789,10.0,3.34,1.1,1438.0,3.35,34.17,-118.37,2.2756,2.214
3768,3790,6.0,2.66,1.09,542.0,1.69,34.17,-118.37,0.8198,3.25
3769,3791,6.0,3.65,1.12,3298.0,1.84,34.16,-118.37,2.7231,2.5
3770,3792,10.0,3.83,1.1,1373.0,2.02,34.16,-118.37,3.6128,2.25
3771,3793,25.0,4.24,1.07,1054.0,1.82,34.16,-118.37,3.6375,2.625
3772,3794,40.0,5.61,1.09,774.0,2.2,34.16,-118.37,4.4122,2.823
3773,3795,43.0,4.25,1.06,1510.0,2.25,34.16,-118.36,2.4835,2.743
3774,3796,32.0,4.98,1.13,989.0,2.01,34.16,-118.36,4.0764,3.25
3775,3797,17.0,3.99,1.1,1808.0,1.74,34.16,-118.37,3.5051,2.324
3776,3798,11.0,3.68,1.1,1659.0,2.1,34.16,-118.37,3.1106,2.094
3777,3799,45.0,5.13,0.98,822.0,2.4,34.16,-118.36,5.1423,3.229
3778,3800,42.0,5.37,1.03,862.0,2.01,34.16,-118.36,4.3542,4.179
3779,3801,35.0,5.58,0.98,783.0,1.95,34.15,-118.35,4.1544,5.00001
3780,3802,20.0,3.88,1.21,2824.0,2.68,34.2,-118.43,2.773,1.405
3781,3803,26.0,4.48,1.05,1955.0,3.05,34.21,-118.43,4.125,2.265
3782,3804,28.0,4.15,1.04,1198.0,2.87,34.2,-118.44,2.9219,2.413
3783,3805,20.0,4.2,1.08,4031.0,2.94,34.21,-118.44,3.2448,2.212
3784,3807,19.0,3.36,1.06,2657.0,2.44,34.2,-118.45,2.9688,2.021
3785,3808,13.0,3.65,1.02,1867.0,2.33,34.2,-118.46,3.5255,2.027
3786,3809,7.0,3.89,1.23,1456.0,2.72,34.21,-118.46,3.5,1.869
3787,3810,34.0,4.3,1.03,1805.0,3.09,34.21,-118.47,2.9735,2.2
3788,3811,20.0,3.93,1.14,2475.0,2.47,34.2,-118.47,2.9025,2.291
3789,3812,25.0,4.44,1.11,2077.0,3.2,34.21,-118.48,3.3864,1.974
3790,3813,26.0,3.95,1.09,1545.0,3.01,34.2,-118.48,2.8974,1.899
3791,3814,22.0,3.14,1.11,3618.0,3.31,34.22,-118.48,2.1974,0.938
3792,3815,25.0,2.69,1.07,746.0,1.78,34.21,-118.49,1.3565,2.25
3793,3816,23.0,3.77,1.03,1809.0,3.27,34.19,-118.49,3.1667,2.02
3794,3817,35.0,5.49,1.02,515.0,2.55,34.2,-118.49,5.2118,2.158
3795,3818,34.0,5.3,1.13,938.0,3.08,34.2,-118.5,3.915,2.177
3796,3819,12.0,3.96,1.12,2258.0,2.34,34.2,-118.48,2.4375,2.554
3797,3820,23.0,3.67,1.11,2249.0,2.89,34.2,-118.48,2.6957,1.917
3798,3821,20.0,4.13,1.15,3809.0,2.76,34.19,-118.48,2.8646,2.211
3799,3822,36.0,4.87,1.0,1132.0,2.68,34.19,-118.48,3.8833,2.104
3800,3823,25.0,3.84,1.24,2723.0,2.28,34.2,-118.47,2.7118,2.817
3801,3824,33.0,4.6,1.12,2113.0,2.51,34.19,-118.47,3.892,2.929
3802,3825,27.0,3.45,0.99,1039.0,2.28,34.2,-118.45,2.5562,1.905
3803,3826,18.0,3.68,1.08,2099.0,2.83,34.2,-118.45,2.5842,2.308
3804,3827,22.0,3.86,1.07,2519.0,2.0,34.2,-118.46,3.0893,2.056
3805,3828,37.0,4.24,1.0,739.0,2.92,34.19,-118.45,2.4667,1.922
3806,3829,20.0,3.67,1.12,4826.0,2.96,34.19,-118.46,2.7237,2.335
3807,3830,35.0,4.83,0.95,779.0,2.52,34.19,-118.46,6.1142,2.563
3808,3831,29.0,4.49,1.02,1942.0,2.86,34.2,-118.43,3.1118,2.381
3809,3832,36.0,4.87,1.12,1544.0,2.79,34.2,-118.44,2.7375,2.349
3810,3833,35.0,3.47,0.97,1628.0,3.29,34.2,-118.44,2.5197,2.256
3811,3834,17.0,3.3,1.07,2517.0,2.83,34.2,-118.44,2.936,2.325
3812,3835,27.0,4.83,1.04,1827.0,2.57,34.19,-118.43,4.125,2.455
3813,3836,37.0,4.37,0.99,983.0,2.83,34.19,-118.44,5.0,2.436
3814,3837,19.0,4.18,1.15,2278.0,2.73,34.19,-118.44,2.6709,2.155
3815,3838,29.0,3.65,1.05,1143.0,2.61,34.19,-118.44,2.4583,1.991
3816,3839,22.0,3.59,0.99,1254.0,2.19,34.18,-118.43,2.6364,2.711
3817,3840,36.0,3.93,0.94,1206.0,2.28,34.18,-118.44,2.2326,2.21
3818,3841,11.0,3.76,1.24,2166.0,2.82,34.19,-118.44,2.891,1.781
3819,3842,17.0,2.78,1.06,2423.0,4.36,34.18,-118.44,2.1977,1.542
3820,3843,11.0,2.9,1.05,2466.0,2.88,34.19,-118.45,2.2264,1.813
3821,3844,22.0,3.53,1.16,3350.0,4.7,34.18,-118.45,2.0192,1.583
3822,3845,27.0,3.6,1.0,2038.0,2.84,34.18,-118.46,3.0877,1.742
3823,3846,41.0,5.63,1.0,495.0,2.53,34.19,-118.47,5.0929,2.25
3824,3847,39.0,4.76,1.02,839.0,2.21,34.18,-118.45,3.7171,2.288
3825,3848,34.0,4.42,1.06,861.0,2.06,34.18,-118.45,3.6875,2.464
3826,3849,33.0,4.51,0.97,844.0,2.13,34.18,-118.46,4.5081,2.514
3827,3850,35.0,4.34,1.11,1336.0,3.19,34.18,-118.46,3.4583,2.532
3828,3851,35.0,3.8,1.05,550.0,2.15,34.18,-118.44,2.2461,2.15
3829,3852,25.0,5.18,1.18,1941.0,2.03,34.17,-118.44,3.8081,2.867
3830,3853,33.0,4.62,1.08,1021.0,2.27,34.18,-118.45,3.6019,2.25
3831,3854,25.0,3.77,1.09,2328.0,2.29,34.18,-118.43,2.6238,2.1
3832,3855,33.0,5.44,1.06,1056.0,2.7,34.18,-118.44,4.375,2.861
3833,3856,33.0,4.08,0.98,933.0,2.26,34.17,-118.43,2.6979,2.66
3834,3857,34.0,5.08,0.99,906.0,2.11,34.17,-118.43,4.4464,3.531
3835,3858,42.0,6.88,0.9,284.0,2.51,34.17,-118.43,11.2093,5.00001
3836,3859,29.0,4.48,1.07,1085.0,1.81,34.17,-118.44,3.2763,2.794
3837,3860,34.0,5.51,0.98,1233.0,2.59,34.16,-118.43,4.0474,3.797
3838,3861,35.0,4.94,1.03,1362.0,2.19,34.16,-118.44,4.1218,3.285
3839,3862,33.0,5.2,1.04,580.0,1.86,34.16,-118.44,4.0391,3.375
3840,3863,22.0,4.08,1.11,2237.0,1.83,34.16,-118.45,3.7105,2.726
3841,3864,21.0,4.58,1.12,996.0,2.12,34.17,-118.45,3.2386,2.773
3842,3865,33.0,4.71,1.04,1388.0,2.11,34.17,-118.45,4.3333,2.613
3843,3866,24.0,4.54,1.09,1463.0,2.36,34.17,-118.46,4.1875,3.093
3844,3867,22.0,4.17,1.08,2620.0,1.63,34.17,-118.46,3.1478,2.737
3845,3868,33.0,5.17,1.02,1035.0,2.1,34.16,-118.45,4.475,3.148
3846,3869,28.0,5.13,1.14,1173.0,2.15,34.16,-118.46,4.4423,2.804
3847,3870,26.0,4.72,1.2,1098.0,2.03,34.16,-118.46,4.3839,2.991
3848,3871,22.0,3.57,1.08,4876.0,2.87,34.21,-118.54,2.875,2.271
3849,3872,32.0,4.74,1.03,1596.0,2.92,34.21,-118.54,3.9886,1.992
3850,3873,35.0,5.39,0.97,1000.0,3.24,34.22,-118.54,4.6731,2.241
3851,3874,37.0,4.37,0.95,1012.0,2.77,34.2,-118.54,4.1597,2.016
3852,3875,33.0,5.26,1.08,1242.0,2.96,34.19,-118.54,4.1319,2.037
3853,3876,36.0,5.92,1.11,1334.0,2.83,34.22,-118.51,4.3462,2.221
3854,3877,36.0,5.12,0.93,629.0,2.57,34.21,-118.5,4.9643,2.361
3855,3878,36.0,5.38,1.01,817.0,2.65,34.21,-118.5,5.5675,2.159
3856,3879,36.0,4.98,0.99,1156.0,2.95,34.22,-118.51,4.185,2.092
3857,3880,36.0,6.02,1.06,1064.0,2.67,34.21,-118.51,4.7,2.236
3858,3881,36.0,5.49,1.05,766.0,2.82,34.22,-118.51,4.8646,2.132
3859,3882,35.0,5.64,0.98,959.0,4.24,34.22,-118.52,5.0282,1.954
3860,3883,35.0,6.53,1.1,1052.0,4.24,34.22,-118.52,5.5209,2.033
3861,3884,36.0,5.61,0.99,1490.0,3.49,34.21,-118.52,4.3261,2.067
3862,3885,34.0,5.9,1.06,762.0,2.7,34.21,-118.52,5.1265,2.11
3863,3886,29.0,4.73,0.98,2630.0,3.03,34.22,-118.53,4.6607,1.998
3864,3887,18.0,4.31,1.1,1855.0,2.56,34.21,-118.53,2.9389,2.132
3865,3888,35.0,5.97,1.13,1427.0,3.29,34.21,-118.55,5.0623,2.464
3866,3889,35.0,5.81,1.04,1041.0,3.28,34.22,-118.56,4.4271,2.051
3867,3890,36.0,5.19,0.98,788.0,3.18,34.21,-118.56,3.5333,1.968
3868,3891,34.0,5.23,0.96,819.0,2.68,34.22,-118.56,4.3194,1.97
3869,3892,33.0,4.83,1.03,2097.0,2.59,34.21,-118.55,3.8247,2.087
3870,3893,13.0,4.7,1.04,4126.0,2.33,34.21,-118.56,3.7313,1.898
3871,3894,35.0,4.98,1.02,1757.0,3.02,34.2,-118.52,4.3571,1.998
3872,3895,33.0,4.29,1.07,2118.0,2.78,34.2,-118.53,3.225,2.053
3873,3896,35.0,5.36,1.07,807.0,2.59,34.21,-118.5,4.5125,2.003
3874,3897,35.0,4.89,0.93,850.0,2.58,34.2,-118.51,4.1806,2.09
3875,3898,37.0,4.99,1.05,1031.0,2.49,34.2,-118.51,4.0924,1.884
3876,3899,36.0,4.86,1.05,823.0,3.01,34.21,-118.52,4.5648,1.937
3877,3900,42.0,4.66,0.96,884.0,2.65,34.2,-118.5,2.2304,2.038
3878,3901,33.0,4.93,1.01,1166.0,2.47,34.2,-118.51,4.2344,2.625
3879,3902,34.0,5.37,1.09,1350.0,2.52,34.2,-118.51,3.7049,2.275
3880,3903,35.0,6.03,0.99,1161.0,2.76,34.19,-118.51,5.3028,2.292
3881,3904,38.0,5.76,1.08,1141.0,3.01,34.19,-118.51,4.2865,2.211
3882,3906,35.0,6.11,1.1,1158.0,2.6,34.19,-118.5,5.0796,2.283
3883,3907,26.0,4.59,1.08,1142.0,2.43,34.19,-118.5,4.0,2.247
3884,3908,19.0,3.53,1.07,2490.0,2.04,34.2,-118.52,2.6437,1.95
3885,3909,37.0,5.07,0.98,1082.0,3.06,34.2,-118.52,4.9102,2.072
3886,3910,26.0,3.68,1.1,1998.0,3.31,34.2,-118.53,2.8701,1.911
3887,3911,21.0,4.06,1.04,1624.0,2.59,34.2,-118.55,3.6905,1.798
3888,3912,18.0,4.58,1.03,3161.0,2.47,34.19,-118.55,3.1106,1.706
3889,3913,31.0,4.73,1.01,1494.0,3.6,34.2,-118.55,3.5313,2.118
3890,3914,42.0,5.4,1.04,464.0,2.85,34.19,-118.52,2.9511,2.039
3891,3915,37.0,5.49,0.97,763.0,2.69,34.19,-118.52,3.8516,2.069
3892,3916,37.0,5.52,1.01,1039.0,3.03,34.19,-118.52,4.8295,2.121
3893,3917,32.0,4.14,1.09,1961.0,3.1,34.19,-118.53,2.625,1.923
3894,3918,34.0,5.4,0.91,1168.0,2.74,34.18,-118.52,4.2143,2.454
3895,3919,26.0,5.37,1.14,2118.0,2.72,34.18,-118.53,4.2083,2.403
3896,3920,36.0,5.4,1.08,891.0,3.12,34.2,-118.56,4.175,1.909
3897,3921,35.0,5.64,1.02,1431.0,3.55,34.2,-118.56,4.0789,1.967
3898,3922,35.0,5.59,1.03,425.0,3.04,34.19,-118.56,5.4548,2.014
3899,3923,34.0,5.6,1.1,671.0,3.04,34.19,-118.56,3.9615,1.836
3900,3924,34.0,4.99,1.09,1237.0,2.39,34.19,-118.56,4.433,2.351
3901,3925,36.0,5.06,0.83,719.0,2.66,34.18,-118.56,4.8264,2.51
3902,3926,22.0,4.59,1.07,2199.0,2.98,34.19,-118.54,2.5739,2.392
3903,3927,25.0,4.56,1.08,1280.0,3.01,34.18,-118.54,3.9632,2.403
3904,3928,36.0,5.09,0.89,475.0,2.47,34.19,-118.55,4.675,2.225
3905,3929,31.0,5.16,1.03,990.0,2.75,34.19,-118.55,4.3654,2.238
3906,3930,24.0,4.17,1.1,1649.0,2.61,34.21,-118.58,3.0187,2.177
3907,3931,26.0,3.62,1.04,1986.0,3.08,34.21,-118.59,2.9974,1.788
3908,3932,18.0,4.76,1.04,733.0,4.12,34.2,-118.59,5.2149,2.019
