,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,data_id
3781,46.0,5.59,0.99,603.0,2.13,34.16,-118.39,520.90074204947
3782,37.0,5.38,1.11,547.0,2.12,34.16,-118.39,464.8901550387597
3783,30.0,3.62,1.12,1359.0,2.44,34.17,-118.38,1277.2298563734291
3784,46.0,4.46,1.01,1055.0,1.8,34.16,-118.38,972.5834188034188
3785,31.0,4.64,1.06,944.0,1.99,34.16,-118.38,861.7715611814345
3786,44.0,4.35,1.06,1543.0,2.92,34.17,-118.36,1461.7323484848484
3787,15.0,3.88,1.18,2683.0,3.13,34.17,-118.37,2601.9306884480748
3788,42.0,3.31,0.94,377.0,2.08,34.17,-118.37,294.8828729281768
3789,10.0,3.34,1.1,1438.0,3.35,34.17,-118.37,1357.1519813519812
3790,6.0,2.66,1.09,542.0,1.69,34.17,-118.37,459.4884735202492
3791,6.0,3.65,1.12,3298.0,1.84,34.16,-118.37,3215.632458100559
3792,10.0,3.83,1.1,1373.0,2.02,34.16,-118.37,1290.8091176470589
3793,25.0,4.24,1.07,1054.0,1.82,34.16,-118.37,971.6135294117648
3794,40.0,5.61,1.09,774.0,2.2,34.16,-118.37,691.9888636363636
3795,43.0,4.25,1.06,1510.0,2.25,34.16,-118.36,1428.0537313432835
3796,32.0,4.98,1.13,989.0,2.01,34.16,-118.36,906.8060851926978
3797,17.0,3.99,1.1,1808.0,1.74,34.16,-118.37,1725.5267915465895
3798,11.0,3.68,1.1,1659.0,2.1,34.16,-118.37,1576.892661596958
3799,45.0,5.13,0.98,822.0,2.4,34.16,-118.36,740.2035087719298
3800,42.0,5.37,1.03,862.0,2.01,34.16,-118.36,779.809324009324
3801,35.0,5.58,0.98,783.0,1.95,34.15,-118.35,700.7477611940297
3802,20.0,3.88,1.21,2824.0,2.68,34.2,-118.43,2742.451861348528
3803,26.0,4.48,1.05,1955.0,3.05,34.21,-118.43,1873.8346875
3804,28.0,4.15,1.04,1198.0,2.87,34.2,-118.44,1116.6329016786572
3805,20.0,4.2,1.08,4031.0,2.94,34.21,-118.44,3949.714485025566
3806,30.0,3.3,1.04,2172.0,3.07,34.21,-118.45,2090.8321357850077
3807,19.0,3.36,1.06,2657.0,2.44,34.2,-118.45,2575.187614678899
3808,13.0,3.65,1.02,1867.0,2.33,34.2,-118.46,1785.0679301745636
3809,7.0,3.89,1.23,1456.0,2.72,34.21,-118.46,1374.4714953271027
3810,34.0,4.3,1.03,1805.0,3.09,34.21,-118.47,1723.8307534246576
3811,20.0,3.93,1.14,2475.0,2.47,34.2,-118.47,2393.20005988024
3812,25.0,4.44,1.11,2077.0,3.2,34.21,-118.48,1995.93030816641
3813,26.0,3.95,1.09,1545.0,3.01,34.2,-118.48,1463.7316959064328
3814,22.0,3.14,1.11,3618.0,3.31,34.22,-118.48,3537.0531868131866
3815,25.0,2.69,1.07,746.0,1.78,34.21,-118.49,663.4961904761905
3816,23.0,3.77,1.03,1809.0,3.27,34.19,-118.49,1727.9712477396022
3817,35.0,5.49,1.02,515.0,2.55,34.2,-118.49,433.2595049504951
3818,34.0,5.3,1.13,938.0,3.08,34.2,-118.5,856.7754098360656
3819,12.0,3.96,1.12,2258.0,2.34,34.2,-118.48,2176.0550568769386
3820,23.0,3.67,1.11,2249.0,2.89,34.2,-118.48,2167.614465894466
3821,20.0,4.13,1.15,3809.0,2.76,34.19,-118.48,3727.468146270818
3822,36.0,4.87,1.0,1132.0,2.68,34.19,-118.48,1050.386122931442
3823,25.0,3.84,1.24,2723.0,2.28,34.2,-118.47,2641.008661087866
3824,33.0,4.6,1.12,2113.0,2.51,34.19,-118.47,2031.226524317912
3825,27.0,3.45,0.99,1039.0,2.28,34.2,-118.45,957.0335164835165
3826,18.0,3.68,1.08,2099.0,2.83,34.2,-118.45,2017.5788409703505
3827,22.0,3.86,1.07,2519.0,2.0,34.2,-118.46,2436.7423847376785
3828,37.0,4.24,1.0,739.0,2.92,34.19,-118.45,657.6609486166008
3829,20.0,3.67,1.12,4826.0,2.96,34.19,-118.46,4744.687107843137
3830,35.0,4.83,0.95,779.0,2.52,34.19,-118.46,697.2510355987055
3831,29.0,4.49,1.02,1942.0,2.86,34.2,-118.43,1860.630088365243
3832,36.0,4.87,1.12,1544.0,2.79,34.2,-118.44,1462.5470036101085
3833,35.0,3.47,0.97,1628.0,3.29,34.2,-118.44,1547.0488888888888
3834,17.0,3.3,1.07,2517.0,2.83,34.2,-118.44,2435.591271091114
3835,27.0,4.83,1.04,1827.0,2.57,34.19,-118.43,1745.326011235955
3836,37.0,4.37,0.99,983.0,2.83,34.19,-118.44,901.5828530259366
3837,19.0,4.18,1.15,2278.0,2.73,34.19,-118.44,2196.478143712575
3838,29.0,3.65,1.05,1143.0,2.61,34.19,-118.44,1061.359589041096
3839,22.0,3.59,0.99,1254.0,2.19,34.18,-118.43,1171.9423076923076
3840,36.0,3.93,0.94,1206.0,2.28,34.18,-118.44,1124.024090909091
3841,11.0,3.76,1.24,2166.0,2.82,34.19,-118.44,2084.5703125
3842,17.0,2.78,1.06,2423.0,4.36,34.18,-118.44,2343.0979136690644
3843,11.0,2.9,1.05,2466.0,2.88,34.19,-118.45,2384.6242105263154
3844,22.0,3.53,1.16,3350.0,4.7,34.18,-118.45,3270.4284572230013
3845,27.0,3.6,1.0,2038.0,2.84,34.18,-118.46,1956.5584401114209
3846,41.0,5.63,1.0,495.0,2.53,34.19,-118.47,413.24551020408165
3847,39.0,4.76,1.02,839.0,2.21,34.18,-118.45,756.9378947368422
3848,34.0,4.42,1.06,861.0,2.06,34.18,-118.45,778.7947482014389
3849,33.0,4.51,0.97,844.0,2.13,34.18,-118.46,761.8459445843829
3850,35.0,4.34,1.11,1336.0,3.19,34.18,-118.46,1254.9085441527448
3851,35.0,3.8,1.05,550.0,2.15,34.18,-118.44,467.8884375
3852,25.0,5.18,1.18,1941.0,2.03,34.17,-118.44,1858.7560960334029
3853,33.0,4.62,1.08,1021.0,2.27,34.18,-118.45,938.9988888888888
3854,25.0,3.77,1.09,2328.0,2.29,34.18,-118.43,2246.039085545722
3855,33.0,5.44,1.06,1056.0,2.7,34.18,-118.44,974.4407672634272
3856,33.0,4.08,0.98,933.0,2.26,34.17,-118.43,851.0045631067961
3857,34.0,5.08,0.99,906.0,2.11,34.17,-118.43,823.8518881118881
3858,42.0,6.88,0.9,284.0,2.51,34.17,-118.43,202.2532743362832
3859,29.0,4.48,1.07,1085.0,1.81,34.17,-118.44,1002.5413522537564
3860,34.0,5.51,0.98,1233.0,2.59,34.16,-118.43,1151.3203361344538
3861,35.0,4.94,1.03,1362.0,2.19,34.16,-118.44,1279.9061958266452
3862,33.0,5.2,1.04,580.0,1.86,34.16,-118.44,497.5849517684888
3863,22.0,4.08,1.11,2237.0,1.83,34.16,-118.45,2154.543606557377
3864,21.0,4.58,1.12,996.0,2.12,34.17,-118.45,913.8391489361702
3865,33.0,4.71,1.04,1388.0,2.11,34.17,-118.45,1305.8294224924011
3866,24.0,4.54,1.09,1463.0,2.36,34.17,-118.46,1381.0696774193548
3867,22.0,4.17,1.08,2620.0,1.63,34.17,-118.46,2537.337329192547
3868,33.0,5.17,1.02,1035.0,2.1,34.16,-118.45,952.8136585365854
3869,28.0,5.13,1.14,1173.0,2.15,34.16,-118.46,1090.8522935779818
3870,26.0,4.72,1.2,1098.0,2.03,34.16,-118.46,1015.7333333333332
3871,22.0,3.57,1.08,4876.0,2.87,34.21,-118.54,4794.543305833825
3872,32.0,4.74,1.03,1596.0,2.92,34.21,-118.54,1514.5877330895796
3873,35.0,5.39,0.97,1000.0,3.24,34.22,-118.54,918.9162459546924
3874,37.0,4.37,0.95,1012.0,2.77,34.2,-118.54,930.4250273224044
3875,33.0,5.26,1.08,1242.0,2.96,34.19,-118.54,1160.6142004773271
3876,36.0,5.92,1.11,1334.0,2.83,34.22,-118.51,1252.536271186441
3877,36.0,5.12,0.93,629.0,2.57,34.21,-118.5,547.2773469387755
3878,36.0,5.38,1.01,817.0,2.65,34.21,-118.5,735.3625974025974
3879,36.0,4.98,0.99,1156.0,2.95,34.22,-118.51,1074.658979591837
3880,36.0,6.02,1.06,1064.0,2.67,34.21,-118.51,982.373366834171
3881,36.0,5.49,1.05,766.0,2.82,34.22,-118.51,684.5261764705883
3882,35.0,5.64,0.98,959.0,4.24,34.22,-118.52,878.9433628318585
3883,35.0,6.53,1.1,1052.0,4.24,34.22,-118.52,971.941935483871
3884,36.0,5.61,0.99,1490.0,3.49,34.21,-118.52,1409.1794613583138
3885,34.0,5.9,1.06,762.0,2.7,34.21,-118.52,680.3921276595745
3886,29.0,4.73,0.98,2630.0,3.03,34.22,-118.53,2548.723448673587
3887,18.0,4.31,1.1,1855.0,2.56,34.21,-118.53,1773.2386206896551
3888,35.0,5.97,1.13,1427.0,3.29,34.21,-118.55,1345.94801843318
3889,35.0,5.81,1.04,1041.0,3.28,34.22,-118.56,959.9439116719244
3890,36.0,5.19,0.98,788.0,3.18,34.21,-118.56,706.8274193548386
3891,34.0,5.23,0.96,819.0,2.68,34.22,-118.56,737.3364705882352
3892,33.0,4.83,1.03,2097.0,2.59,34.21,-118.55,2015.248888888889
3893,13.0,4.7,1.04,4126.0,2.33,34.21,-118.56,4043.9771291596167
3894,35.0,4.98,1.02,1757.0,3.02,34.2,-118.52,1675.7040963855422
3895,33.0,4.29,1.07,2118.0,2.78,34.2,-118.53,2036.445884665793
3896,35.0,5.36,1.07,807.0,2.59,34.21,-118.5,725.3048553054663
3897,35.0,4.89,0.93,850.0,2.58,34.2,-118.51,768.2657575757577
3898,37.0,4.99,1.05,1031.0,2.49,34.2,-118.51,949.1803381642512
3899,36.0,4.86,1.05,823.0,3.01,34.21,-118.52,741.7046520146521
3900,42.0,4.66,0.96,884.0,2.65,34.2,-118.5,802.3467065868264
3901,33.0,4.93,1.01,1166.0,2.47,34.2,-118.51,1084.160338983051
3902,34.0,5.37,1.09,1350.0,2.52,34.2,-118.51,1268.2133644859814
3903,35.0,6.03,0.99,1161.0,2.76,34.19,-118.51,1079.4377197149645
3904,38.0,5.76,1.08,1141.0,3.01,34.19,-118.51,1059.6905540897098
3905,18.0,4.67,1.03,2047.0,2.25,34.2,-118.5,1964.9519251925196
3906,35.0,6.11,1.1,1158.0,2.6,34.19,-118.5,1076.2922471910113
3907,26.0,4.59,1.08,1142.0,2.43,34.19,-118.5,1060.1197872340426
3908,19.0,3.53,1.07,2490.0,2.04,34.2,-118.52,2407.717643207856
3909,37.0,5.07,0.98,1082.0,3.06,34.2,-118.52,1000.7364971751412
3910,26.0,3.68,1.1,1998.0,3.31,34.2,-118.53,1916.983432835821
3911,21.0,4.06,1.04,1624.0,2.59,34.2,-118.55,1542.2359872611466
3912,18.0,4.58,1.03,3161.0,2.47,34.19,-118.55,3079.10953125
3913,31.0,4.73,1.01,1494.0,3.6,34.2,-118.55,1413.25
3914,42.0,5.4,1.04,464.0,2.85,34.19,-118.52,382.5166257668712
3915,37.0,5.49,0.97,763.0,2.69,34.19,-118.52,681.3566197183098
3916,37.0,5.52,1.01,1039.0,3.03,34.19,-118.52,957.6991545189504
3917,32.0,4.14,1.09,1961.0,3.1,34.19,-118.53,1879.75794628752
3918,34.0,5.4,0.91,1168.0,2.74,34.18,-118.52,1086.395362997658
3919,26.0,5.37,1.14,2118.0,2.72,34.18,-118.53,2036.3723650385605
3920,36.0,5.4,1.08,891.0,3.12,34.2,-118.56,809.7553846153846
3921,35.0,5.64,1.02,1431.0,3.55,34.2,-118.56,1350.1908684863524
3922,35.0,5.59,1.03,425.0,3.04,34.19,-118.56,343.6657142857143
3923,34.0,5.6,1.1,671.0,3.04,34.19,-118.56,589.6661990950226
3924,34.0,4.99,1.09,1237.0,2.39,34.19,-118.56,1155.0226499032883
3925,36.0,5.06,0.83,719.0,2.66,34.18,-118.56,637.282962962963
3926,22.0,4.59,1.07,2199.0,2.98,34.19,-118.54,2117.6337177747628
3927,25.0,4.56,1.08,1280.0,3.01,34.18,-118.54,1198.6517647058822
3928,36.0,5.09,0.89,475.0,2.47,34.19,-118.55,393.1139583333333
3929,31.0,5.16,1.03,990.0,2.75,34.19,-118.55,908.39
3930,24.0,4.17,1.1,1649.0,2.61,34.21,-118.58,1567.2350552922592
3931,26.0,3.62,1.04,1986.0,3.08,34.21,-118.59,1904.6990697674416
3932,18.0,4.76,1.04,733.0,4.12,34.2,-118.59,652.7279775280899
3933,37.0,5.58,1.01,826.0,3.32,34.2,-118.58,744.9372690763053
3934,27.0,4.77,1.03,1702.0,2.9,34.22,-118.57,1620.5544368600683
3935,23.0,6.39,1.04,2447.0,3.2,34.21,-118.57,2365.8386928104574
3936,17.0,4.61,1.06,1879.0,2.65,34.22,-118.57,1797.30395480226
3937,13.0,5.08,1.07,3739.0,3.05,34.21,-118.58,3657.6797553017946
3938,35.0,5.47,0.94,1428.0,3.05,34.22,-118.58,1346.691282051282
3939,27.0,6.42,1.03,1034.0,3.01,34.21,-118.58,952.6358139534884
3940,34.0,6.37,1.05,895.0,2.93,34.21,-118.59,813.5544262295082
3941,34.0,4.65,1.01,1560.0,3.04,34.21,-118.59,1478.6550194552528
3942,21.0,3.98,1.07,7282.0,3.05,34.21,-118.6,7200.660691244239
3943,34.0,6.07,0.97,1861.0,3.23,34.21,-118.61,1779.8309027777775
3944,33.0,5.66,0.95,866.0,3.0,34.22,-118.62,784.5965397923876
3945,26.0,6.3,1.01,1597.0,3.11,34.21,-118.62,1515.7030604288498
3946,34.0,6.15,1.1,1313.0,3.07,34.22,-118.62,1231.6677570093457
3947,41.0,4.32,0.93,778.0,3.18,34.21,-118.61,696.7755102040817
3948,16.0,3.62,0.98,896.0,1.89,34.2,-118.61,813.4763157894737
3949,33.0,6.43,1.06,1208.0,2.98,34.21,-118.61,1126.575369458128
3950,23.0,6.3,1.1,1486.0,3.02,34.2,-118.62,1404.600325203252
3951,31.0,6.72,1.1,1762.0,3.0,34.21,-118.63,1680.5765986394556
3952,16.0,7.51,1.0,1902.0,3.31,34.22,-118.64,1820.8935888501744
3953,5.0,7.9,0.97,2315.0,3.37,34.21,-118.65,2233.9297234352257
3954,23.0,7.07,1.02,3037.0,2.87,34.2,-118.65,2955.420510396976
3955,32.0,5.93,1.01,1678.0,3.08,34.2,-118.62,1596.6588990825687
3956,19.0,7.8,1.1,2814.0,2.96,34.2,-118.63,2732.532105263158
3957,17.0,3.49,1.11,2924.0,3.72,34.21,-118.59,2843.344840764331
3958,21.0,2.64,1.0,2300.0,3.4,34.2,-118.59,2219.007341211226
3959,10.0,3.46,1.14,2162.0,2.61,34.2,-118.6,2080.207961399276
3960,19.0,3.29,1.09,2004.0,2.56,34.21,-118.6,1922.16612244898
3961,35.0,4.99,1.02,1083.0,3.05,34.2,-118.56,1001.690704225352
3962,36.0,4.91,0.93,499.0,2.79,34.21,-118.57,417.4277094972067
3963,18.0,4.21,1.1,4642.0,2.73,34.2,-118.57,4560.362195409064
3964,21.0,4.3,1.08,1824.0,2.64,34.2,-118.58,1742.2558381502888
3965,36.0,6.1,1.04,1246.0,2.92,34.19,-118.56,1164.554882629108
3966,36.0,5.75,1.05,1358.0,3.05,34.2,-118.57,1276.6816853932585
3967,33.0,5.58,0.99,943.0,2.99,34.2,-118.57,861.6236507936508
3968,35.0,6.26,1.07,793.0,3.18,34.2,-118.58,711.8047389558233
3969,35.0,6.12,1.06,756.0,3.5,34.2,-118.58,675.12
3970,34.0,6.3,1.07,986.0,2.84,34.19,-118.56,904.4714985590778
3971,35.0,6.93,1.19,966.0,2.88,34.19,-118.58,884.485
3972,27.0,4.15,1.04,2863.0,2.77,34.19,-118.58,2781.381539206196
3973,15.0,2.84,1.0,2173.0,2.02,34.19,-118.58,2090.6257699443413
3974,28.0,6.35,0.99,368.0,2.57,34.18,-118.58,286.1734265734266
3975,29.0,6.24,1.04,1120.0,2.89,34.2,-118.62,1038.4665979381443
3976,25.0,7.12,1.07,1241.0,2.83,34.18,-118.62,1159.3868792710705
3977,35.0,6.14,0.97,905.0,2.87,34.19,-118.62,823.4430158730158
3978,29.0,6.2,1.05,794.0,2.94,34.2,-118.61,712.5307407407407
3979,28.0,5.46,1.07,1790.0,2.55,34.19,-118.61,1708.1334950071323
3980,34.0,5.54,1.0,369.0,2.91,34.19,-118.61,287.4855118110236
3981,16.0,4.52,1.27,5105.0,1.55,34.19,-118.6,5022.13603270745
3982,32.0,6.34,1.05,1741.0,3.09,34.19,-118.63,1659.6523623445826
3983,32.0,7.06,1.04,697.0,2.99,34.18,-118.63,615.5414163090128
3984,30.0,6.36,0.99,1062.0,2.82,34.19,-118.64,980.3669761273208
3985,33.0,6.42,1.05,1423.0,3.03,34.19,-118.64,1341.577659574468
3986,33.0,6.19,1.01,1784.0,2.9,34.18,-118.64,1702.44081300813
3987,28.0,6.28,1.1,1424.0,2.73,34.19,-118.64,1342.2832053742802
3988,27.0,5.5,1.04,1016.0,3.12,34.18,-118.65,934.6465644171778
3989,27.0,5.58,1.03,1346.0,2.71,34.19,-118.65,1264.2482494969818
3990,23.0,7.23,0.99,3221.0,3.09,34.19,-118.66,3139.6182070949185
3991,33.0,6.42,1.06,2019.0,2.72,34.17,-118.63,1937.2573620457604
3992,26.0,7.66,1.02,2574.0,2.92,34.17,-118.64,2492.445062287656
3993,36.0,7.22,1.07,1243.0,3.01,34.18,-118.57,1161.6196852300243
3994,35.0,6.06,0.93,908.0,2.65,34.17,-118.57,826.254970760234
3995,29.0,5.78,0.98,1471.0,2.51,34.17,-118.58,1389.0959625212947
3996,7.0,4.84,1.1,4404.0,1.8,34.18,-118.59,4321.389754801799
3997,19.0,4.76,1.08,2372.0,1.9,34.17,-118.61,2289.4576
3998,32.0,5.04,1.2,756.0,2.55,34.17,-118.62,674.104054054054
3999,34.0,6.3,1.04,1463.0,2.82,34.17,-118.62,1381.368882466281
4000,33.0,7.19,1.04,2041.0,2.8,34.18,-118.63,1959.3458904109589
4001,26.0,7.16,1.02,1769.0,2.75,34.18,-118.65,1687.281166407465
4002,25.0,7.84,1.02,2519.0,2.99,34.18,-118.66,2437.508137603796
4003,31.0,4.69,1.01,705.0,1.96,34.17,-118.61,622.5183333333333
4004,32.0,6.0,1.09,1696.0,2.26,34.15,-118.61,1613.80435246996
4005,29.0,6.99,1.04,1550.0,2.48,34.16,-118.61,1468.0339743589743
4006,33.0,7.05,1.11,1116.0,2.72,34.16,-118.63,1034.2453284671533
4007,30.0,6.76,0.98,1296.0,2.62,34.16,-118.63,1214.1481818181817
4008,26.0,7.26,1.01,2493.0,3.2,34.15,-118.62,2411.726153846154
4009,31.0,5.46,1.07,870.0,2.44,34.17,-118.57,788.036974789916
4010,18.0,6.76,1.13,2413.0,2.52,34.17,-118.58,2331.10878914405
4011,36.0,5.74,1.09,761.0,2.31,34.17,-118.59,678.8930699088146
4012,37.0,6.33,1.07,1283.0,2.36,34.16,-118.6,1200.9184558823529
4013,32.0,6.34,1.06,1628.0,2.58,34.16,-118.6,1546.140031695721
4014,22.0,8.6,1.05,2059.0,3.06,34.15,-118.57,1977.6394353640412
4015,21.0,7.21,1.02,1422.0,2.66,34.15,-118.58,1340.2279439252336
4016,29.0,6.65,1.09,747.0,2.46,34.15,-118.59,665.0172368421053
4017,28.0,6.58,1.07,1693.0,2.44,34.15,-118.6,1610.9859712230216
4018,19.0,8.99,1.07,450.0,3.1,34.14,-118.59,368.6534482758621
4019,31.0,4.49,0.99,1486.0,2.17,34.18,-118.49,1403.862514619883
4020,37.0,5.84,1.13,911.0,2.81,34.18,-118.51,829.4817283950617
4021,31.0,4.28,1.1,1411.0,1.86,34.17,-118.51,1328.5165789473683
4022,43.0,4.87,1.09,930.0,2.66,34.18,-118.52,848.3247564469914
4023,46.0,5.3,1.11,1047.0,2.66,34.18,-118.52,965.3241221374044
4024,42.0,4.17,1.06,879.0,2.28,34.18,-118.52,796.9372020725389
4025,18.0,4.77,1.05,2897.0,2.15,34.17,-118.53,2814.7891097922848
4026,11.0,6.75,1.09,386.0,2.41,34.17,-118.54,304.0425
4027,32.0,5.74,1.01,1287.0,2.45,34.18,-118.55,1205.081428571429
4028,39.0,6.54,1.05,770.0,2.77,34.18,-118.56,688.3897841726618
4029,17.0,3.96,1.09,4100.0,2.25,34.18,-118.54,4017.889040043884
4030,16.0,3.8,1.04,3687.0,1.95,34.18,-118.53,3604.5966737064414
4031,34.0,6.59,1.16,1034.0,2.77,34.17,-118.54,952.4021179624664
4032,25.0,3.9,1.04,1815.0,2.11,34.17,-118.54,1732.7404651162792
4033,36.0,7.76,1.08,761.0,2.78,34.17,-118.55,679.3973722627737
4034,35.0,7.72,1.01,1244.0,3.21,34.17,-118.56,1162.8244702842376
4035,20.0,4.13,1.06,7450.0,1.77,34.17,-118.52,7367.422121788772
4036,39.0,6.19,1.1,1219.0,2.8,34.16,-118.52,1137.4422988505748
4037,32.0,4.74,1.02,1623.0,2.16,34.16,-118.53,1540.794
4038,23.0,6.17,1.1,4076.0,2.25,34.16,-118.51,3993.9031785516863
4039,32.0,7.69,1.13,769.0,2.81,34.16,-118.48,687.4865693430656
4040,37.0,6.87,1.01,1171.0,2.41,34.16,-118.49,1089.0844329896909
4041,34.0,7.09,1.05,1187.0,2.37,34.16,-118.5,1105.034
4042,33.0,8.26,1.03,1111.0,2.95,34.15,-118.5,1029.6047872340423
4043,37.0,5.68,0.99,369.0,2.38,34.17,-118.5,287.05064516129033
4044,33.0,7.79,0.99,1010.0,2.78,34.15,-118.49,928.4423691460056
4045,28.0,8.41,1.05,1190.0,2.83,34.14,-118.49,1108.4766033254157
4046,24.0,8.32,1.01,1443.0,2.73,34.13,-118.49,1361.3729545454546
4047,28.0,7.7,1.03,2431.0,2.78,34.14,-118.51,2349.405114155252
4048,28.0,8.05,1.05,2515.0,2.92,34.14,-118.53,2433.534418604652
4049,26.0,8.04,1.03,3599.0,2.86,34.15,-118.54,3517.473166268894
4050,23.0,8.31,1.02,3585.0,3.09,34.14,-118.56,3503.665197934596
4051,28.0,4.19,1.14,2549.0,1.7,34.15,-118.43,2466.4227388109557
4052,42.0,5.96,0.99,459.0,2.12,34.15,-118.43,376.835207373272
4053,26.0,4.92,1.13,1090.0,1.85,34.15,-118.43,1007.5674576271186
4054,31.0,4.36,1.0,795.0,1.87,34.15,-118.43,712.5861971830986
4055,29.0,4.13,1.1,2352.0,1.77,34.15,-118.44,2269.4837556561088
4056,44.0,7.08,1.0,641.0,2.55,34.15,-118.44,559.2637848605578
4057,15.0,4.35,1.06,1669.0,1.64,34.15,-118.44,1586.352716535433
4058,37.0,4.78,1.03,539.0,1.93,34.15,-118.44,456.6418996415771
4059,38.0,4.04,0.98,713.0,2.08,34.15,-118.44,630.7887172011663
4060,22.0,4.07,1.06,3303.0,1.72,34.16,-118.45,3220.4285223725287
4061,10.0,4.1,0.98,517.0,1.94,34.15,-118.45,434.6436090225564
4062,20.0,5.15,1.06,1334.0,1.77,34.15,-118.45,1251.4715803452857
4063,38.0,5.34,1.07,598.0,2.14,34.16,-118.46,515.8357142857143
4064,16.0,4.03,1.05,2195.0,1.93,34.16,-118.46,2112.627129060579
4065,7.0,4.85,1.13,2381.0,1.83,34.15,-118.47,2298.512948421863
4066,30.0,6.25,1.21,1449.0,2.37,34.16,-118.47,1367.0576470588237
4067,43.0,7.31,1.06,267.0,2.43,34.15,-118.47,185.10727272727277
4068,31.0,5.98,1.01,990.0,2.33,34.15,-118.48,908.0049056603772
4069,30.0,6.68,1.02,1427.0,2.72,34.16,-118.48,1345.3980952380953
4070,31.0,8.4,1.03,2980.0,2.69,34.14,-118.48,2898.3471055004507
4071,34.0,6.99,1.02,1738.0,2.31,34.14,-118.46,1655.988100929615
4072,36.0,7.58,1.11,850.0,2.24,34.14,-118.47,767.9127440633245
4073,34.0,6.01,1.0,1390.0,2.29,34.14,-118.47,1307.9599505766064
4074,44.0,7.84,1.11,498.0,2.31,34.14,-118.43,416.0155555555555
4075,37.0,6.61,1.04,1521.0,2.28,34.13,-118.43,1438.9837837837838
4076,33.0,6.52,1.03,588.0,2.2,34.14,-118.45,505.8922471910112
4077,52.0,7.96,1.13,493.0,2.34,34.15,-118.35,411.13649289099527
4078,41.0,5.45,1.07,1221.0,1.88,34.15,-118.36,1138.6655760368662
4079,34.0,4.38,1.1,1338.0,1.6,34.15,-118.36,1255.3923952095809
4080,23.0,3.75,1.07,2391.0,1.95,34.15,-118.37,2308.728655256724
4081,29.0,4.59,1.08,1071.0,1.87,34.15,-118.37,988.649109947644
4082,42.0,4.51,1.04,1065.0,2.04,34.16,-118.38,982.8163288718928
4083,36.0,5.07,1.07,1115.0,1.93,34.15,-118.38,1032.6957340241795
4084,29.0,4.84,1.01,1212.0,1.89,34.15,-118.39,1129.6478504672898
4085,29.0,5.01,0.99,379.0,2.07,34.15,-118.39,296.8310382513661
4086,20.0,4.14,1.08,1637.0,1.66,34.16,-118.39,1554.4285612968592
4087,31.0,4.59,1.07,1535.0,1.81,34.15,-118.4,1452.5644208037825
4088,33.0,4.64,1.0,1695.0,1.95,34.15,-118.41,1612.6905178365937
4089,48.0,5.4,1.04,268.0,2.13,34.15,-118.42,185.8569841269841
4090,18.0,5.65,1.26,681.0,2.05,34.15,-118.42,598.7750450450451
4091,31.0,5.17,1.19,736.0,2.04,34.15,-118.42,653.7744444444445
4092,17.0,4.69,1.19,119.0,2.02,34.16,-118.42,36.75694915254237
4093,46.0,9.0,1.5,20.0,3.33,34.16,-118.42,-60.92666666666667
4094,41.0,5.74,1.2,837.0,2.01,34.15,-118.4,754.7571942446043
4095,44.0,5.2,1.05,967.0,2.0,34.15,-118.4,884.7479338842975
4096,24.0,4.69,1.04,1568.0,1.89,34.15,-118.41,1485.629156626506
4097,46.0,6.31,1.0,500.0,1.94,34.15,-118.41,417.67798449612405
4098,30.0,4.3,0.99,629.0,1.97,34.14,-118.36,546.745625
4099,8.0,3.11,1.11,2138.0,1.52,34.14,-118.37,2055.2852374202694
4100,21.0,4.27,1.06,1914.0,1.75,34.14,-118.37,1831.5195429616087
4101,42.0,5.59,1.0,492.0,2.2,34.14,-118.38,409.95642857142855
4102,19.0,5.29,1.08,2021.0,2.11,34.14,-118.39,1938.8552083333332
4103,36.0,4.09,1.08,905.0,1.37,34.15,-118.39,822.1332928679818
4104,39.0,5.79,1.0,511.0,1.84,34.13,-118.35,428.6181294964029
4105,41.0,5.11,1.06,1237.0,1.94,34.12,-118.34,1154.7188714733545
4106,36.0,6.08,1.04,2216.0,1.96,34.13,-118.36,2133.731061946902
4107,23.0,3.94,1.07,774.0,1.62,34.14,-118.37,691.3892468619247
4108,28.0,6.97,1.02,1498.0,2.44,34.13,-118.37,1416.1957723577236
4109,34.0,6.43,1.09,1572.0,2.19,34.14,-118.39,1489.9363699582757
4110,40.0,5.5,0.99,666.0,1.87,34.14,-118.38,583.6255462184873
4111,32.0,7.34,1.03,2712.0,2.41,34.13,-118.4,2630.1406666666667
4112,52.0,6.42,1.06,595.0,2.25,34.14,-118.4,512.9937878787879
4113,45.0,4.74,1.01,187.0,2.12,34.14,-118.4,104.865
4114,33.0,5.98,1.1,258.0,1.98,34.14,-118.41,175.7146153846154
4115,27.0,4.99,1.12,1417.0,1.77,34.14,-118.42,1334.49125
4116,38.0,7.42,1.0,1292.0,2.5,34.13,-118.42,1210.2138759689924
4117,52.0,5.94,1.05,1203.0,3.11,34.14,-118.22,1122.028527131783
4118,52.0,5.81,1.13,735.0,3.08,34.14,-118.22,653.9953138075314
4119,52.0,6.13,1.04,1842.0,2.97,34.14,-118.2,1760.9109677419356
4120,46.0,5.23,1.07,1181.0,2.59,34.14,-118.19,1099.539912280702
4121,38.0,6.15,1.01,793.0,2.67,34.14,-118.19,711.6200336700338
